split,eeg_row_index,class_id,stimulus_id,image_path,class_name
seen,15733,1573,stim-train15734,training_images/01574_violin/violin_04s.jpg,violin
seen,15734,1573,stim-train15735,training_images/01574_violin/violin_05s.jpg,violin
seen,15735,1573,stim-train15736,training_images/01574_violin/violin_06s.jpg,violin
seen,15736,1573,stim-train15737,training_images/01574_violin/violin_07n.jpg,violin
seen,15737,1573,stim-train15738,training_images/01574_violin/violin_08s.jpg,violin
seen,15738,1573,stim-train15739,training_images/01574_violin/violin_09s.jpg,violin
seen,15739,1573,stim-train15740,training_images/01574_violin/violin_10n.jpg,violin
seen,15740,1574,stim-train15741,training_images/01575_visor/visor_01b.jpg,visor
seen,15741,1574,stim-train15742,training_images/01575_visor/visor_02s.jpg,visor
seen,15742,1574,stim-train15743,training_images/01575_visor/visor_03s.jpg,visor
seen,15743,1574,stim-train15744,training_images/01575_visor/visor_04s.jpg,visor
seen,15744,1574,stim-train15745,training_images/01575_visor/visor_05s.jpg,visor
seen,15745,1574,stim-train15746,training_images/01575_visor/visor_06s.jpg,visor
seen,15746,1574,stim-train15747,training_images/01575_visor/visor_07s.jpg,visor
seen,15747,1574,stim-train15748,training_images/01575_visor/visor_08s.jpg,visor
seen,15748,1574,stim-train15749,training_images/01575_visor/visor_09s.jpg,visor
seen,15749,1574,stim-train15750,training_images/01575_visor/visor_10s.jpg,visor
seen,15750,1575,stim-train15751,training_images/01576_vulture/vulture_01b.jpg,vulture
seen,15751,1575,stim-train15752,training_images/01576_vulture/vulture_02s.jpg,vulture
seen,15752,1575,stim-train15753,training_images/01576_vulture/vulture_03s.jpg,vulture
seen,15753,1575,stim-train15754,training_images/01576_vulture/vulture_04s.jpg,vulture
seen,15754,1575,stim-train15755,training_images/01576_vulture/vulture_05s.jpg,vulture
seen,15755,1575,stim-train15756,training_images/01576_vulture/vulture_06s.jpg,vulture
seen,15756,1575,stim-train15757,training_images/01576_vulture/vulture_07s.jpg,vulture
seen,15757,1575,stim-train15758,training_images/01576_vulture/vulture_08s.jpg,vulture
seen,15758,1575,stim-train15759,training_images/01576_vulture/vulture_09s.jpg,vulture
seen,15759,1575,stim-train15760,training_images/01576_vulture/vulture_10s.jpg,vulture
seen,15760,1576,stim-train15761,training_images/01577_wafer/wafer_01b.jpg,wafer
seen,15761,1576,stim-train15762,training_images/01577_wafer/wafer_02s.jpg,wafer
seen,15762,1576,stim-train15763,training_images/01577_wafer/wafer_03s.jpg,wafer
seen,15763,1576,stim-train15764,training_images/01577_wafer/wafer_04s.jpg,wafer
seen,15764,1576,stim-train15765,training_images/01577_wafer/wafer_05s.jpg,wafer
seen,15765,1576,stim-train15766,training_images/01577_wafer/wafer_06s.jpg,wafer
seen,15766,1576,stim-train15767,training_images/01577_wafer/wafer_07s.jpg,wafer
seen,15767,1576,stim-train15768,training_images/01577_wafer/wafer_08s.jpg,wafer
seen,15768,1576,stim-train15769,training_images/01577_wafer/wafer_09s.jpg,wafer
seen,15769,1576,stim-train15770,training_images/01577_wafer/wafer_10s.jpg,wafer
seen,15770,1577,stim-train15771,training_images/01578_waffle/waffle_01b.jpg,waffle
seen,15771,1577,stim-train15772,training_images/01578_waffle/waffle_02s.jpg,waffle
seen,15772,1577,stim-train15773,training_images/01578_waffle/waffle_03s.jpg,waffle
seen,15773,1577,stim-train15774,training_images/01578_waffle/waffle_04s.jpg,waffle
seen,15774,1577,stim-train15775,training_images/01578_waffle/waffle_05s.jpg,waffle
seen,15775,1577,stim-train15776,training_images/01578_waffle/waffle_06s.jpg,waffle
seen,15776,1577,stim-train15777,training_images/01578_waffle/waffle_07s.jpg,waffle
seen,15777,1577,stim-train15778,training_images/01578_waffle/waffle_08s.jpg,waffle
seen,15778,1577,stim-train15779,training_images/01578_waffle/waffle_09s.jpg,waffle
seen,15779,1577,stim-train15780,training_images/01578_waffle/waffle_10s.jpg,waffle
seen,15780,1578,stim-train15781,training_images/01579_waffle_iron/waffle_iron_01b.jpg,waffle iron
seen,15781,1578,stim-train15782,training_images/01579_waffle_iron/waffle_iron_02s.jpg,waffle iron
seen,15782,1578,stim-train15783,training_images/01579_waffle_iron/waffle_iron_03s.jpg,waffle iron
seen,15783,1578,stim-train15784,training_images/01579_waffle_iron/waffle_iron_04s.jpg,waffle iron
seen,15784,1578,stim-train15785,training_images/01579_waffle_iron/waffle_iron_05s.jpg,waffle iron
seen,15785,1578,stim-train15786,training_images/01579_waffle_iron/waffle_iron_06s.jpg,waffle iron
seen,15786,1578,stim-train15787,training_images/01579_waffle_iron/waffle_iron_07s.jpg,waffle iron
seen,15787,1578,stim-train15788,training_images/01579_waffle_iron/waffle_iron_08s.jpg,waffle iron
seen,15788,1578,stim-train15789,training_images/01579_waffle_iron/waffle_iron_09s.jpg,waffle iron
seen,15789,1578,stim-train15790,training_images/01579_waffle_iron/waffle_iron_10s.jpg,waffle iron
seen,15790,1579,stim-train15791,training_images/01580_wagon/wagon_01b.jpg,wagon
seen,15791,1579,stim-train15792,training_images/01580_wagon/wagon_02s.jpg,wagon
seen,15792,1579,stim-train15793,training_images/01580_wagon/wagon_03s.jpg,wagon
seen,15793,1579,stim-train15794,training_images/01580_wagon/wagon_04s.jpg,wagon
seen,15794,1579,stim-train15795,training_images/01580_wagon/wagon_05s.jpg,wagon
seen,15795,1579,stim-train15796,training_images/01580_wagon/wagon_06s.jpg,wagon
seen,15796,1579,stim-train15797,training_images/01580_wagon/wagon_07s.jpg,wagon
seen,15797,1579,stim-train15798,training_images/01580_wagon/wagon_08s.jpg,wagon
seen,15798,1579,stim-train15799,training_images/01580_wagon/wagon_09s.jpg,wagon
seen,15799,1579,stim-train15800,training_images/01580_wagon/wagon_10s.jpg,wagon
seen,15800,1580,stim-train15801,training_images/01581_walker1/walker1_01b.jpg,walker1
seen,15801,1580,stim-train15802,training_images/01581_walker1/walker1_02s.jpg,walker1
seen,15802,1580,stim-train15803,training_images/01581_walker1/walker1_03s.jpg,walker1
seen,15803,1580,stim-train15804,training_images/01581_walker1/walker1_04s.jpg,walker1
seen,15804,1580,stim-train15805,training_images/01581_walker1/walker1_05s.jpg,walker1
seen,15805,1580,stim-train15806,training_images/01581_walker1/walker1_06s.jpg,walker1
seen,15806,1580,stim-train15807,training_images/01581_walker1/walker1_07s.jpg,walker1
seen,15807,1580,stim-train15808,training_images/01581_walker1/walker1_08s.jpg,walker1
seen,15808,1580,stim-train15809,training_images/01581_walker1/walker1_09s.jpg,walker1
seen,15809,1580,stim-train15810,training_images/01581_walker1/walker1_10s.jpg,walker1
seen,15810,1581,stim-train15811,training_images/01582_walker2/walker2_01b.jpg,walker2
seen,15811,1581,stim-train15812,training_images/01582_walker2/walker2_02s.jpg,walker2
seen,15812,1581,stim-train15813,training_images/01582_walker2/walker2_03s.jpg,walker2
seen,15813,1581,stim-train15814,training_images/01582_walker2/walker2_04s.jpg,walker2
seen,15814,1581,stim-train15815,training_images/01582_walker2/walker2_05s.jpg,walker2
seen,15815,1581,stim-train15816,training_images/01582_walker2/walker2_06s.jpg,walker2
seen,15816,1581,stim-train15817,training_images/01582_walker2/walker2_07s.jpg,walker2
seen,15817,1581,stim-train15818,training_images/01582_walker2/walker2_08s.jpg,walker2
seen,15818,1581,stim-train15819,training_images/01582_walker2/walker2_09s.jpg,walker2
seen,15819,1581,stim-train15820,training_images/01582_walker2/walker2_10s.jpg,walker2
seen,15820,1582,stim-train15821,training_images/01583_wall/wall_01b.jpg,wall
seen,15821,1582,stim-train15822,training_images/01583_wall/wall_02s.jpg,wall
seen,15822,1582,stim-train15823,training_images/01583_wall/wall_03s.jpg,wall
seen,15823,1582,stim-train15824,training_images/01583_wall/wall_04s.jpg,wall
seen,15824,1582,stim-train15825,training_images/01583_wall/wall_05s.jpg,wall
seen,15825,1582,stim-train15826,training_images/01583_wall/wall_06s.jpg,wall
seen,15826,1582,stim-train15827,training_images/01583_wall/wall_07s.jpg,wall
seen,15827,1582,stim-train15828,training_images/01583_wall/wall_08s.jpg,wall
seen,15828,1582,stim-train15829,training_images/01583_wall/wall_09s.jpg,wall
seen,15829,1582,stim-train15830,training_images/01583_wall/wall_10s.jpg,wall
seen,15830,1583,stim-train15831,training_images/01584_wallet/wallet_01b.jpg,wallet
seen,15831,1583,stim-train15832,training_images/01584_wallet/wallet_02s.jpg,wallet
seen,15832,1583,stim-train15833,training_images/01584_wallet/wallet_03s.jpg,wallet
seen,15833,1583,stim-train15834,training_images/01584_wallet/wallet_04s.jpg,wallet
seen,15834,1583,stim-train15835,training_images/01584_wallet/wallet_05s.jpg,wallet
seen,15835,1583,stim-train15836,training_images/01584_wallet/wallet_06s.jpg,wallet
seen,15836,1583,stim-train15837,training_images/01584_wallet/wallet_07s.jpg,wallet
seen,15837,1583,stim-train15838,training_images/01584_wallet/wallet_08s.jpg,wallet
seen,15838,1583,stim-train15839,training_images/01584_wallet/wallet_09s.jpg,wallet
seen,15839,1583,stim-train15840,training_images/01584_wallet/wallet_10s.jpg,wallet
seen,15840,1584,stim-train15841,training_images/01585_walrus/walrus_01b.jpg,walrus
seen,15841,1584,stim-train15842,training_images/01585_walrus/walrus_02n.jpg,walrus
seen,15842,1584,stim-train15843,training_images/01585_walrus/walrus_03s.jpg,walrus
seen,15843,1584,stim-train15844,training_images/01585_walrus/walrus_04s.jpg,walrus
seen,15844,1584,stim-train15845,training_images/01585_walrus/walrus_05s.jpg,walrus
seen,15845,1584,stim-train15846,training_images/01585_walrus/walrus_06s.jpg,walrus
seen,15846,1584,stim-train15847,training_images/01585_walrus/walrus_07s.jpg,walrus
seen,15847,1584,stim-train15848,training_images/01585_walrus/walrus_08s.jpg,walrus
seen,15848,1584,stim-train15849,training_images/01585_walrus/walrus_09s.jpg,walrus
seen,15849,1584,stim-train15850,training_images/01585_walrus/walrus_10s.jpg,walrus
seen,15850,1585,stim-train15851,training_images/01586_wand/wand_01s.jpg,wand
seen,15851,1585,stim-train15852,training_images/01586_wand/wand_02s.jpg,wand
seen,15852,1585,stim-train15853,training_images/01586_wand/wand_03s.jpg,wand
seen,15853,1585,stim-train15854,training_images/01586_wand/wand_04s.jpg,wand
seen,15854,1585,stim-train15855,training_images/01586_wand/wand_05n.jpg,wand
seen,15855,1585,stim-train15856,training_images/01586_wand/wand_06s.jpg,wand
seen,15856,1585,stim-train15857,training_images/01586_wand/wand_07s.jpg,wand
seen,15857,1585,stim-train15858,training_images/01586_wand/wand_08s.jpg,wand
seen,15858,1585,stim-train15859,training_images/01586_wand/wand_09s.jpg,wand
seen,15859,1585,stim-train15860,training_images/01586_wand/wand_10s.jpg,wand
seen,15860,1586,stim-train15861,training_images/01587_warthog/warthog_01b.jpg,warthog
seen,15861,1586,stim-train15862,training_images/01587_warthog/warthog_02s.jpg,warthog
seen,15862,1586,stim-train15863,training_images/01587_warthog/warthog_03s.jpg,warthog
seen,15863,1586,stim-train15864,training_images/01587_warthog/warthog_04n.jpg,warthog
seen,15864,1586,stim-train15865,training_images/01587_warthog/warthog_05s.jpg,warthog
seen,15865,1586,stim-train15866,training_images/01587_warthog/warthog_06s.jpg,warthog
seen,15866,1586,stim-train15867,training_images/01587_warthog/warthog_07s.jpg,warthog
seen,15867,1586,stim-train15868,training_images/01587_warthog/warthog_08s.jpg,warthog
seen,15868,1586,stim-train15869,training_images/01587_warthog/warthog_09s.jpg,warthog
seen,15869,1586,stim-train15870,training_images/01587_warthog/warthog_10s.jpg,warthog
seen,15870,1587,stim-train15871,training_images/01588_washboard/washboard_01b.jpg,washboard
seen,15871,1587,stim-train15872,training_images/01588_washboard/washboard_02s.jpg,washboard
seen,15872,1587,stim-train15873,training_images/01588_washboard/washboard_03s.jpg,washboard
seen,15873,1587,stim-train15874,training_images/01588_washboard/washboard_04s.jpg,washboard
seen,15874,1587,stim-train15875,training_images/01588_washboard/washboard_05s.jpg,washboard
seen,15875,1587,stim-train15876,training_images/01588_washboard/washboard_06s.jpg,washboard
seen,15876,1587,stim-train15877,training_images/01588_washboard/washboard_07s.jpg,washboard
seen,15877,1587,stim-train15878,training_images/01588_washboard/washboard_08s.jpg,washboard
seen,15878,1587,stim-train15879,training_images/01588_washboard/washboard_09s.jpg,washboard
seen,15879,1587,stim-train15880,training_images/01588_washboard/washboard_10s.jpg,washboard
seen,15880,1588,stim-train15881,training_images/01589_washcloth/washcloth_01b.jpg,washcloth
seen,15881,1588,stim-train15882,training_images/01589_washcloth/washcloth_02s.jpg,washcloth
seen,15882,1588,stim-train15883,training_images/01589_washcloth/washcloth_03s.jpg,washcloth
seen,15883,1588,stim-train15884,training_images/01589_washcloth/washcloth_04s.jpg,washcloth
seen,15884,1588,stim-train15885,training_images/01589_washcloth/washcloth_05s.jpg,washcloth
seen,15885,1588,stim-train15886,training_images/01589_washcloth/washcloth_06s.jpg,washcloth
seen,15886,1588,stim-train15887,training_images/01589_washcloth/washcloth_07s.jpg,washcloth
seen,15887,1588,stim-train15888,training_images/01589_washcloth/washcloth_08s.jpg,washcloth
seen,15888,1588,stim-train15889,training_images/01589_washcloth/washcloth_09s.jpg,washcloth
seen,15889,1588,stim-train15890,training_images/01589_washcloth/washcloth_10s.jpg,washcloth
seen,15890,1589,stim-train15891,training_images/01590_washing_machine/washing_machine_01b.jpg,washing machine
seen,15891,1589,stim-train15892,training_images/01590_washing_machine/washing_machine_02s.jpg,washing machine
seen,15892,1589,stim-train15893,training_images/01590_washing_machine/washing_machine_03s.jpg,washing machine
seen,15893,1589,stim-train15894,training_images/01590_washing_machine/washing_machine_04s.jpg,washing machine
seen,15894,1589,stim-train15895,training_images/01590_washing_machine/washing_machine_05s.jpg,washing machine
seen,15895,1589,stim-train15896,training_images/01590_washing_machine/washing_machine_06s.jpg,washing machine
seen,15896,1589,stim-train15897,training_images/01590_washing_machine/washing_machine_07s.jpg,washing machine
seen,15897,1589,stim-train15898,training_images/01590_washing_machine/washing_machine_08s.jpg,washing machine
seen,15898,1589,stim-train15899,training_images/01590_washing_machine/washing_machine_09s.jpg,washing machine
seen,15899,1589,stim-train15900,training_images/01590_washing_machine/washing_machine_10s.jpg,washing machine
seen,15900,1590,stim-train15901,training_images/01591_wasp/wasp_01b.jpg,wasp
seen,15901,1590,stim-train15902,training_images/01591_wasp/wasp_02s.jpg,wasp
seen,15902,1590,stim-train15903,training_images/01591_wasp/wasp_03s.jpg,wasp
seen,15903,1590,stim-train15904,training_images/01591_wasp/wasp_04s.jpg,wasp
seen,15904,1590,stim-train15905,training_images/01591_wasp/wasp_05s.jpg,wasp
seen,15905,1590,stim-train15906,training_images/01591_wasp/wasp_06s.jpg,wasp
seen,15906,1590,stim-train15907,training_images/01591_wasp/wasp_07s.jpg,wasp
seen,15907,1590,stim-train15908,training_images/01591_wasp/wasp_08s.jpg,wasp
seen,15908,1590,stim-train15909,training_images/01591_wasp/wasp_09n.jpg,wasp
seen,15909,1590,stim-train15910,training_images/01591_wasp/wasp_10s.jpg,wasp
seen,15910,1591,stim-train15911,training_images/01592_watch/watch_01b.jpg,watch
seen,15911,1591,stim-train15912,training_images/01592_watch/watch_02s.jpg,watch
seen,15912,1591,stim-train15913,training_images/01592_watch/watch_03s.jpg,watch
seen,15913,1591,stim-train15914,training_images/01592_watch/watch_04s.jpg,watch
seen,15914,1591,stim-train15915,training_images/01592_watch/watch_05s.jpg,watch
seen,15915,1591,stim-train15916,training_images/01592_watch/watch_06s.jpg,watch
seen,15916,1591,stim-train15917,training_images/01592_watch/watch_07s.jpg,watch
seen,15917,1591,stim-train15918,training_images/01592_watch/watch_08s.jpg,watch
seen,15918,1591,stim-train15919,training_images/01592_watch/watch_09s.jpg,watch
seen,15919,1591,stim-train15920,training_images/01592_watch/watch_10s.jpg,watch
seen,15920,1592,stim-train15921,training_images/01593_water_bottle/water_bottle_01b.jpg,water bottle
seen,15921,1592,stim-train15922,training_images/01593_water_bottle/water_bottle_02s.jpg,water bottle
seen,15922,1592,stim-train15923,training_images/01593_water_bottle/water_bottle_03s.jpg,water bottle
seen,15923,1592,stim-train15924,training_images/01593_water_bottle/water_bottle_04s.jpg,water bottle
seen,15924,1592,stim-train15925,training_images/01593_water_bottle/water_bottle_05s.jpg,water bottle
seen,15925,1592,stim-train15926,training_images/01593_water_bottle/water_bottle_06s.jpg,water bottle
seen,15926,1592,stim-train15927,training_images/01593_water_bottle/water_bottle_07s.jpg,water bottle
seen,15927,1592,stim-train15928,training_images/01593_water_bottle/water_bottle_08s.jpg,water bottle
seen,15928,1592,stim-train15929,training_images/01593_water_bottle/water_bottle_09s.jpg,water bottle
seen,15929,1592,stim-train15930,training_images/01593_water_bottle/water_bottle_10s.jpg,water bottle
seen,15930,1593,stim-train15931,training_images/01594_water_cooler/water_cooler_01b.jpg,water cooler
seen,15931,1593,stim-train15932,training_images/01594_water_cooler/water_cooler_02s.jpg,water cooler
seen,15932,1593,stim-train15933,training_images/01594_water_cooler/water_cooler_03s.jpg,water cooler
seen,15933,1593,stim-train15934,training_images/01594_water_cooler/water_cooler_04s.jpg,water cooler
seen,15934,1593,stim-train15935,training_images/01594_water_cooler/water_cooler_05s.jpg,water cooler
seen,15935,1593,stim-train15936,training_images/01594_water_cooler/water_cooler_06s.jpg,water cooler
seen,15936,1593,stim-train15937,training_images/01594_water_cooler/water_cooler_07s.jpg,water cooler
seen,15937,1593,stim-train15938,training_images/01594_water_cooler/water_cooler_08s.jpg,water cooler
seen,15938,1593,stim-train15939,training_images/01594_water_cooler/water_cooler_09s.jpg,water cooler
seen,15939,1593,stim-train15940,training_images/01594_water_cooler/water_cooler_10s.jpg,water cooler
seen,15940,1594,stim-train15941,training_images/01595_water_filter/water_filter_01b.jpg,water filter
seen,15941,1594,stim-train15942,training_images/01595_water_filter/water_filter_02s.jpg,water filter
seen,15942,1594,stim-train15943,training_images/01595_water_filter/water_filter_03s.jpg,water filter
seen,15943,1594,stim-train15944,training_images/01595_water_filter/water_filter_04s.jpg,water filter
seen,15944,1594,stim-train15945,training_images/01595_water_filter/water_filter_05s.jpg,water filter
seen,15945,1594,stim-train15946,training_images/01595_water_filter/water_filter_06s.jpg,water filter
seen,15946,1594,stim-train15947,training_images/01595_water_filter/water_filter_07s.jpg,water filter
seen,15947,1594,stim-train15948,training_images/01595_water_filter/water_filter_08s.jpg,water filter
seen,15948,1594,stim-train15949,training_images/01595_water_filter/water_filter_09s.jpg,water filter
seen,15949,1594,stim-train15950,training_images/01595_water_filter/water_filter_10s.jpg,water filter
seen,15950,1595,stim-train15951,training_images/01596_water_fountain/water_fountain_01b.jpg,water fountain
seen,15951,1595,stim-train15952,training_images/01596_water_fountain/water_fountain_02s.jpg,water fountain
seen,15952,1595,stim-train15953,training_images/01596_water_fountain/water_fountain_03s.jpg,water fountain
seen,15953,1595,stim-train15954,training_images/01596_water_fountain/water_fountain_04s.jpg,water fountain
seen,15954,1595,stim-train15955,training_images/01596_water_fountain/water_fountain_05s.jpg,water fountain
seen,15955,1595,stim-train15956,training_images/01596_water_fountain/water_fountain_06s.jpg,water fountain
seen,15956,1595,stim-train15957,training_images/01596_water_fountain/water_fountain_07s.jpg,water fountain
seen,15957,1595,stim-train15958,training_images/01596_water_fountain/water_fountain_08s.jpg,water fountain
seen,15958,1595,stim-train15959,training_images/01596_water_fountain/water_fountain_09s.jpg,water fountain
seen,15959,1595,stim-train15960,training_images/01596_water_fountain/water_fountain_10s.jpg,water fountain
seen,15960,1596,stim-train15961,training_images/01597_water_heater/water_heater_01b.jpg,water heater
seen,15961,1596,stim-train15962,training_images/01597_water_heater/water_heater_02s.jpg,water heater
seen,15962,1596,stim-train15963,training_images/01597_water_heater/water_heater_03s.jpg,water heater
seen,15963,1596,stim-train15964,training_images/01597_water_heater/water_heater_04s.jpg,water heater
seen,15964,1596,stim-train15965,training_images/01597_water_heater/water_heater_05s.jpg,water heater
seen,15965,1596,stim-train15966,training_images/01597_water_heater/water_heater_06s.jpg,water heater
seen,15966,1596,stim-train15967,training_images/01597_water_heater/water_heater_07s.jpg,water heater
seen,15967,1596,stim-train15968,training_images/01597_water_heater/water_heater_08s.jpg,water heater
seen,15968,1596,stim-train15969,training_images/01597_water_heater/water_heater_09s.jpg,water heater
seen,15969,1596,stim-train15970,training_images/01597_water_heater/water_heater_10s.jpg,water heater
seen,15970,1597,stim-train15971,training_images/01598_watering_can/watering_can_01b.jpg,watering can
seen,15971,1597,stim-train15972,training_images/01598_watering_can/watering_can_02s.jpg,watering can
seen,15972,1597,stim-train15973,training_images/01598_watering_can/watering_can_03s.jpg,watering can
seen,15973,1597,stim-train15974,training_images/01598_watering_can/watering_can_04s.jpg,watering can
seen,15974,1597,stim-train15975,training_images/01598_watering_can/watering_can_05s.jpg,watering can
seen,15975,1597,stim-train15976,training_images/01598_watering_can/watering_can_06s.jpg,watering can
seen,15976,1597,stim-train15977,training_images/01598_watering_can/watering_can_07s.jpg,watering can
seen,15977,1597,stim-train15978,training_images/01598_watering_can/watering_can_08s.jpg,watering can
seen,15978,1597,stim-train15979,training_images/01598_watering_can/watering_can_09s.jpg,watering can
seen,15979,1597,stim-train15980,training_images/01598_watering_can/watering_can_10s.jpg,watering can
seen,15980,1598,stim-train15981,training_images/01599_watermelon/watermelon_01b.jpg,watermelon
seen,15981,1598,stim-train15982,training_images/01599_watermelon/watermelon_02s.jpg,watermelon
seen,15982,1598,stim-train15983,training_images/01599_watermelon/watermelon_03s.jpg,watermelon
seen,15983,1598,stim-train15984,training_images/01599_watermelon/watermelon_04s.jpg,watermelon
seen,15984,1598,stim-train15985,training_images/01599_watermelon/watermelon_05s.jpg,watermelon
seen,15985,1598,stim-train15986,training_images/01599_watermelon/watermelon_06s.jpg,watermelon
seen,15986,1598,stim-train15987,training_images/01599_watermelon/watermelon_07s.jpg,watermelon
seen,15987,1598,stim-train15988,training_images/01599_watermelon/watermelon_08s.jpg,watermelon
seen,15988,1598,stim-train15989,training_images/01599_watermelon/watermelon_09s.jpg,watermelon
seen,15989,1598,stim-train15990,training_images/01599_watermelon/watermelon_10s.jpg,watermelon
seen,15990,1599,stim-train15991,training_images/01600_waterwheel/waterwheel_01b.jpg,waterwheel
seen,15991,1599,stim-train15992,training_images/01600_waterwheel/waterwheel_02s.jpg,waterwheel
seen,15992,1599,stim-train15993,training_images/01600_waterwheel/waterwheel_03s.jpg,waterwheel
seen,15993,1599,stim-train15994,training_images/01600_waterwheel/waterwheel_04s.jpg,waterwheel
seen,15994,1599,stim-train15995,training_images/01600_waterwheel/waterwheel_05s.jpg,waterwheel
seen,15995,1599,stim-train15996,training_images/01600_waterwheel/waterwheel_06s.jpg,waterwheel
seen,15996,1599,stim-train15997,training_images/01600_waterwheel/waterwheel_07s.jpg,waterwheel
seen,15997,1599,stim-train15998,training_images/01600_waterwheel/waterwheel_08s.jpg,waterwheel
seen,15998,1599,stim-train15999,training_images/01600_waterwheel/waterwheel_09s.jpg,waterwheel
seen,15999,1599,stim-train16000,training_images/01600_waterwheel/waterwheel_10s.jpg,waterwheel
seen,16000,1600,stim-train16001,training_images/01601_wax/wax_01b.jpg,wax
seen,16001,1600,stim-train16002,training_images/01601_wax/wax_02s.jpg,wax
seen,16002,1600,stim-train16003,training_images/01601_wax/wax_03s.jpg,wax
seen,16003,1600,stim-train16004,training_images/01601_wax/wax_04s.jpg,wax
seen,16004,1600,stim-train16005,training_images/01601_wax/wax_05s.jpg,wax
seen,16005,1600,stim-train16006,training_images/01601_wax/wax_06s.jpg,wax
seen,16006,1600,stim-train16007,training_images/01601_wax/wax_07s.jpg,wax
seen,16007,1600,stim-train16008,training_images/01601_wax/wax_08s.jpg,wax
seen,16008,1600,stim-train16009,training_images/01601_wax/wax_09s.jpg,wax
seen,16009,1600,stim-train16010,training_images/01601_wax/wax_10s.jpg,wax
seen,16010,1601,stim-train16011,training_images/01602_wax_paper/wax_paper_01s.jpg,wax paper
seen,16011,1601,stim-train16012,training_images/01602_wax_paper/wax_paper_02s.jpg,wax paper
seen,16012,1601,stim-train16013,training_images/01602_wax_paper/wax_paper_03s.jpg,wax paper
seen,16013,1601,stim-train16014,training_images/01602_wax_paper/wax_paper_04s.jpg,wax paper
seen,16014,1601,stim-train16015,training_images/01602_wax_paper/wax_paper_05s.jpg,wax paper
seen,16015,1601,stim-train16016,training_images/01602_wax_paper/wax_paper_06s.jpg,wax paper
seen,16016,1601,stim-train16017,training_images/01602_wax_paper/wax_paper_07s.jpg,wax paper
seen,16017,1601,stim-train16018,training_images/01602_wax_paper/wax_paper_08s.jpg,wax paper
seen,16018,1601,stim-train16019,training_images/01602_wax_paper/wax_paper_09s.jpg,wax paper
seen,16019,1601,stim-train16020,training_images/01602_wax_paper/wax_paper_10s.jpg,wax paper
seen,16020,1602,stim-train16021,training_images/01603_weasel/weasel_01b.jpg,weasel
seen,16021,1602,stim-train16022,training_images/01603_weasel/weasel_02s.jpg,weasel
seen,16022,1602,stim-train16023,training_images/01603_weasel/weasel_03n.jpg,weasel
seen,16023,1602,stim-train16024,training_images/01603_weasel/weasel_04s.jpg,weasel
seen,16024,1602,stim-train16025,training_images/01603_weasel/weasel_05n.jpg,weasel
seen,16025,1602,stim-train16026,training_images/01603_weasel/weasel_06s.jpg,weasel
seen,16026,1602,stim-train16027,training_images/01603_weasel/weasel_07s.jpg,weasel
seen,16027,1602,stim-train16028,training_images/01603_weasel/weasel_08s.jpg,weasel
seen,16028,1602,stim-train16029,training_images/01603_weasel/weasel_09s.jpg,weasel
seen,16029,1602,stim-train16030,training_images/01603_weasel/weasel_10s.jpg,weasel
seen,16030,1603,stim-train16031,training_images/01604_weather_vane/weather_vane_01s.jpg,weather vane
seen,16031,1603,stim-train16032,training_images/01604_weather_vane/weather_vane_02s.jpg,weather vane
seen,16032,1603,stim-train16033,training_images/01604_weather_vane/weather_vane_03s.jpg,weather vane
seen,16033,1603,stim-train16034,training_images/01604_weather_vane/weather_vane_04s.jpg,weather vane
seen,16034,1603,stim-train16035,training_images/01604_weather_vane/weather_vane_05s.jpg,weather vane
seen,16035,1603,stim-train16036,training_images/01604_weather_vane/weather_vane_06s.jpg,weather vane
seen,16036,1603,stim-train16037,training_images/01604_weather_vane/weather_vane_07s.jpg,weather vane
seen,16037,1603,stim-train16038,training_images/01604_weather_vane/weather_vane_08s.jpg,weather vane
seen,16038,1603,stim-train16039,training_images/01604_weather_vane/weather_vane_09s.jpg,weather vane
seen,16039,1603,stim-train16040,training_images/01604_weather_vane/weather_vane_10s.jpg,weather vane
seen,16040,1604,stim-train16041,training_images/01605_webcam/webcam_01b.jpg,webcam
seen,16041,1604,stim-train16042,training_images/01605_webcam/webcam_02s.jpg,webcam
seen,16042,1604,stim-train16043,training_images/01605_webcam/webcam_03s.jpg,webcam
seen,16043,1604,stim-train16044,training_images/01605_webcam/webcam_04s.jpg,webcam
seen,16044,1604,stim-train16045,training_images/01605_webcam/webcam_05s.jpg,webcam
seen,16045,1604,stim-train16046,training_images/01605_webcam/webcam_06s.jpg,webcam
seen,16046,1604,stim-train16047,training_images/01605_webcam/webcam_07s.jpg,webcam
seen,16047,1604,stim-train16048,training_images/01605_webcam/webcam_08s.jpg,webcam
seen,16048,1604,stim-train16049,training_images/01605_webcam/webcam_09s.jpg,webcam
seen,16049,1604,stim-train16050,training_images/01605_webcam/webcam_10s.jpg,webcam
seen,16050,1605,stim-train16051,training_images/01606_wedding_cake/wedding_cake_01b.jpg,wedding cake
seen,16051,1605,stim-train16052,training_images/01606_wedding_cake/wedding_cake_02s.jpg,wedding cake
seen,16052,1605,stim-train16053,training_images/01606_wedding_cake/wedding_cake_03s.jpg,wedding cake
seen,16053,1605,stim-train16054,training_images/01606_wedding_cake/wedding_cake_04s.jpg,wedding cake
seen,16054,1605,stim-train16055,training_images/01606_wedding_cake/wedding_cake_05s.jpg,wedding cake
